1945,Chemistry,Winner2276,UK,Male
1946,Economics,Winner2277,Canada,Male
1947,Literature,Winner2278,Germany,Male
1948,Literature,Winner2279,Israel,Female
1949,Physics,Winner2280,Canada,Male
1950,Chemistry,Winner2281,Israel,Female
1951,Chemistry,Winner2282,Canada,Female
1952,Chemistry,Winner2283,Kenya,Male
1953,Economics,Winner2284,India,Female
1954,Chemistry,Winner2285,India,Male
1955,Physics,Winner2286,Israel,Male
1956,Medicine,Winner2287,France,Male
1957,Literature,Winner2288,Kenya,Female
1958,Chemistry,Winner2289,India,Male
1959,Medicine,Winner2290,Israel,Male
1960,Economics,Winner2291,Israel,Male
1961,Peace,Winner2292,Brazil,Male
1962,Physics,Winner2293,Canada,Female
1963,Chemistry,Winner2294,Israel,Female
1964,Literature,Winner2295,Japan,Male
1965,Economics,Winner2296,Canada,Male
1966,Chemistry,Winner2297,India,Female
1967,Peace,Winner2298,Germany,Male
1968,Peace,Winner2299,USA,Female
1969,Physics,Winner2300,USA,Female
1970,Economics,Winner2301,Brazil,Male
1971,Literature,Winner2302,Brazil,Female
1972,Literature,Winner2303,UK,Female
1973,Literature,Winner2304,Germany,Male
1974,Peace,Winner2305,USA,Female
1975,Chemistry,Winner2306,France,Female
1976,Medicine,Winner2307,Germany,Male
1977,Physics,Winner2308,Kenya,Female
1978,Chemistry,Winner2309,Kenya,Male
1979,Literature,Winner2310,Kenya,Male
1980,Economics,Winner2311,Canada,Male
1981,Medicine,Winner2312,Kenya,Male
1982,Economics,Winner2313,UK,Female
1983,Economics,Winner2314,India,Male
1984,Medicine,Winner2315,Canada,Female
1985,Economics,Winner2316,Israel,Male
1986,Economics,Winner2317,UK,Female
1987,Economics,Winner2318,USA,Female
1988,Physics,Winner2319,UK,Female
1989,Medicine,Winner2320,Kenya,Male
1990,Medicine,Winner2321,India,Male
1991,Economics,Winner2322,Brazil,Male
1992,Peace,Winner2323,Germany,Male
1993,Medicine,Winner2324,Germany,Male
1994,Economics,Winner2325,Kenya,Male
1995,Economics,Winner2326,Germany,Female
1996,Medicine,Winner2327,Japan,Female
1997,Medicine,Winner2328,USA,Male
1998,Medicine,Winner2329,India,Female
1999,Literature,Winner2330,Brazil,Male
2000,Literature,Winner2331,Brazil,Female
2001,Literature,Winner2332,Israel,Female
2002,Economics,Winner2333,UK,Male
2003,Literature,Winner2334,UK,Male
2004,Literature,Winner2335,France,Female
2005,Physics,Winner2336,UK,Male
2006,Medicine,Winner2337,UK,Male
2007,Literature,Winner2338,France,Male
2008,Peace,Winner2339,USA,Female
2009,Literature,Winner2340,Brazil,Male
2010,Literature,Winner2341,India,Female
2011,Literature,Winner2342,USA,Female
2012,Chemistry,Winner2343,UK,Male
2013,Chemistry,Winner2344,Brazil,Female
2014,Literature,Winner2345,Israel,Female
2015,Economics,Winner2346,India,Female
2016,Peace,Winner2347,Brazil,Female
2017,Literature,Winner2348,Japan,Male
2018,Medicine,Winner2349,France,Female
2019,Chemistry,Winner2350,Kenya,Female
2020,Medicine,Winner2351,USA,Male
2021,Medicine,Winner2352,Japan,Female
2022,Chemistry,Winner2353,Israel,Male
2023,Economics,Winner2354,Brazil,Female
2024,Chemistry,Winner2355,France,Male
1901,Chemistry,Winner2356,Germany,Male
1902,Physics,Winner2357,India,Male
1903,Literature,Winner2358,Japan,Female
1904,Chemistry,Winner2359,Germany,Male
1905,Economics,Winner2360,India,Female
1906,Chemistry,Winner2361,India,Female
1907,Peace,Winner2362,France,Female
1908,Physics,Winner2363,USA,Female
1909,Literature,Winner2364,France,Female
1910,Medicine,Winner2365,France,Male
1911,Economics,Winner2366,Brazil,Female
1912,Economics,Winner2367,Japan,Female
1913,Medicine,Winner2368,Israel,Male
1914,Peace,Winner2369,Kenya,Female
1915,Economics,Winner2370,UK,Female
1916,Physics,Winner2371,France,Male
1917,Medicine,Winner2372,USA,Female
1918,Peace,Winner2373,Germany,Female
1919,Medicine,Winner2374,UK,Female
1920,Physics,Winner2375,Israel,Male
1921,Peace,Winner2376,Brazil,Male
1922,Medicine,Winner2377,Germany,Male
1923,Physics,Winner2378,Brazil,Female
1924,Economics,Winner2379,UK,Female
1925,Chemistry,Winner2380,Kenya,Female
1926,Peace,Winner2381,Israel,Male
1927,Economics,Winner2382,India,Female
1928,Chemistry,Winner2383,Canada,Female
1929,Literature,Winner2384,India,Male
1930,Medicine,Winner2385,India,Female
1931,Medicine,Winner2386,Kenya,Male
1932,Chemistry,Winner2387,Kenya,Female
1933,Literature,Winner2388,Japan,Male
1934,Economics,Winner2389,Canada,Female
1935,Chemistry,Winner2390,Israel,Male
1936,Chemistry,Winner2391,Germany,Female
1937,Literature,Winner2392,Brazil,Female
1938,Physics,Winner2393,Israel,Female
1939,Physics,Winner2394,USA,Female
1940,Economics,Winner2395,Japan,Female
1941,Chemistry,Winner2396,Brazil,Female
1942,Economics,Winner2397,Israel,Male
1943,Chemistry,Winner2398,France,Female
1944,Medicine,Winner2399,Brazil,Female
1945,Physics,Winner2400,Japan,Female
1946,Literature,Winner2401,Brazil,Female
1947,Chemistry,Winner2402,USA,Male
1948,Chemistry,Winner2403,Japan,Female
1949,Economics,Winner2404,Kenya,Male
1950,Economics,Winner2405,Japan,Female
1951,Chemistry,Winner2406,Kenya,Male
1952,Physics,Winner2407,UK,Female
1953,Literature,Winner2408,UK,Female
1954,Peace,Winner2409,Kenya,Female
1955,Medicine,Winner2410,Kenya,Male
1956,Medicine,Winner2411,Brazil,Male
1957,Medicine,Winner2412,France,Male
1958,Chemistry,Winner2413,India,Female
1959,Economics,Winner2414,France,Female
1960,Chemistry,Winner2415,USA,Female
1961,Medicine,Winner2416,Canada,Female
1962,Physics,Winner2417,Japan,Female
1963,Peace,Winner2418,UK,Male
1964,Economics,Winner2419,France,Male
1965,Peace,Winner2420,France,Female
1966,Medicine,Winner2421,Japan,Female
1967,Economics,Winner2422,India,Male
1968,Peace,Winner2423,Israel,Female
1969,Chemistry,Winner2424,USA,Male
1970,Peace,Winner2425,Japan,Female
1971,Literature,Winner2426,Canada,Female
1972,Chemistry,Winner2427,UK,Male
1973,Chemistry,Winner2428,Brazil,Male
1974,Chemistry,Winner2429,Brazil,Male
1975,Literature,Winner2430,Kenya,Male
1976,Physics,Winner2431,France,Male
1977,Literature,Winner2432,India,Female
1978,Economics,Winner2433,India,Male
1979,Literature,Winner2434,Israel,Female
1980,Chemistry,Winner2435,Japan,Male
1981,Economics,Winner2436,UK,Male
1982,Chemistry,Winner2437,France,Male
1983,Medicine,Winner2438,France,Male
1984,Chemistry,Winner2439,UK,Female
1985,Economics,Winner2440,UK,Male
1986,Physics,Winner2441,Kenya,Female
1987,Physics,Winner2442,Germany,Male
1988,Physics,Winner2443,Brazil,Male
1989,Literature,Winner2444,UK,Female
1990,Physics,Winner2445,UK,Female
1991,Economics,Winner2446,USA,Male
1992,Physics,Winner2447,Israel,Male
1993,Peace,Winner2448,Germany,Male
1994,Economics,Winner2449,India,Male
1995,Physics,Winner2450,France,Female
1996,Peace,Winner2451,India,Female
1997,Chemistry,Winner2452,Brazil,Male
1998,Peace,Winner2453,Israel,Male
1999,Physics,Winner2454,Israel,Male
2000,Peace,Winner2455,Germany,Male
2001,Medicine,Winner2456,France,Male
2002,Economics,Winner2457,UK,Male
2003,Peace,Winner2458,Kenya,Female
2004,Economics,Winner2459,Israel,Male
2005,Literature,Winner2460,UK,Male
2006,Medicine,Winner2461,Canada,Female
2007,Chemistry,Winner2462,Brazil,Male
2008,Literature,Winner2463,UK,Female
2009,Physics,Winner2464,Kenya,Male
2010,Peace,Winner2465,France,Female
2011,Medicine,Winner2466,Japan,Male
2012,Physics,Winner2467,India,Female
2013,Physics,Winner2468,Canada,Female
2014,Literature,Winner2469,Israel,Female
2015,Economics,Winner2470,Kenya,Male
2016,Peace,Winner2471,Canada,Female
2017,Literature,Winner2472,Germany,Male
2018,Literature,Winner2473,India,Male
2019,Physics,Winner2474,Kenya,Male
2020,Literature,Winner2475,Kenya,Male
2021,Physics,Winner2476,France,Female
2022,Literature,Winner2477,Israel,Male
2023,Economics,Winner2478,France,Male
2024,Medicine,Winner2479,Germany,Female
1901,Chemistry,Winner2480,Israel,Female
1902,Physics,Winner2481,Germany,Female
1903,Economics,Winner2482,Kenya,Female
1904,Economics,Winner2483,Israel,Female
1905,Economics,Winner2484,Canada,Female
1906,Literature,Winner2485,Israel,Female
1907,Literature,Winner2486,Brazil,Female
1908,Chemistry,Winner2487,Kenya,Male
1909,Physics,Winner2488,Japan,Female
1910,Literature,Winner2489,Germany,Male
1911,Physics,Winner2490,UK,Male
1912,Physics,Winner2491,Kenya,Male
1913,Chemistry,Winner2492,Canada,Female
1914,Chemistry,Winner2493,Japan,Male
1915,Physics,Winner2494,Brazil,Female
1916,Literature,Winner2495,Germany,Female
1917,Economics,Winner2496,Kenya,Female
1918,Peace,Winner2497,Japan,Female
1919,Peace,Winner2498,Brazil,Male
1920,Physics,Winner2499,Canada,Male
1921,Literature,Winner2500,Kenya,Female
1922,Literature,Winner2501,Kenya,Female
1923,Physics,Winner2502,USA,Male
1924,Peace,Winner2503,Japan,Male
1925,Literature,Winner2504,Canada,Male
1926,Medicine,Winner2505,Canada,Female
1927,Physics,Winner2506,Israel,Female
1928,Economics,Winner2507,Brazil,Female
1929,Literature,Winner2508,Brazil,Male
1930,Peace,Winner2509,USA,Female
1931,Medicine,Winner2510,Kenya,Female
1932,Peace,Winner2511,India,Female
1933,Medicine,Winner2512,USA,Male
1934,Peace,Winner2513,USA,Male
1935,Medicine,Winner2514,India,Male
1936,Economics,Winner2515,India,Female
1937,Physics,Winner2516,Canada,Female
1938,Medicine,Winner2517,Canada,Female
1939,Physics,Winner2518,Germany,Male
1940,Chemistry,Winner2519,Japan,Male
1941,Economics,Winner2520,UK,Female
1942,Physics,Winner2521,India,Male
1943,Physics,Winner2522,Brazil,Female
1944,Physics,Winner2523,Kenya,Female
1945,Peace,Winner2524,Brazil,Female
1946,Medicine,Winner2525,USA,Female
1947,Peace,Winner2526,USA,Female
1948,Literature,Winner2527,Israel,Female
1949,Medicine,Winner2528,Israel,Male
1950,Literature,Winner2529,UK,Male
1951,Medicine,Winner2530,Kenya,Female
1952,Chemistry,Winner2531,Israel,Female
1953,Medicine,Winner2532,Canada,Male
1954,Literature,Winner2533,UK,Male
1955,Medicine,Winner2534,Japan,Male
1956,Medicine,Winner2535,Israel,Female
1957,Chemistry,Winner2536,Israel,Male
1958,Economics,Winner2537,Israel,Male
1959,Peace,Winner2538,India,Female
1960,Physics,Winner2539,Israel,Female
1961,Literature,Winner2540,Germany,Female
1962,Physics,Winner2541,Japan,Female
1963,Literature,Winner2542,Brazil,Female
1964,Chemistry,Winner2543,Canada,Female
1965,Medicine,Winner2544,Israel,Female
1966,Economics,Winner2545,Brazil,Male
1967,Physics,Winner2546,Brazil,Male
1968,Peace,Winner2547,Kenya,Male
1969,Economics,Winner2548,Kenya,Female
1970,Economics,Winner2549,Brazil,Female
1971,Peace,Winner2550,USA,Male
1972,Medicine,Winner2551,Kenya,Male
1973,Chemistry,Winner2552,France,Female
1974,Literature,Winner2553,Canada,Female
1975,Physics,Winner2554,Germany,Female
1976,Medicine,Winner2555,Japan,Male
1977,Medicine,Winner2556,Israel,Male
1978,Literature,Winner2557,Germany,Male
1979,Chemistry,Winner2558,Germany,Male
1980,Chemistry,Winner2559,Japan,Female
1981,Literature,Winner2560,Brazil,Female
1982,Literature,Winner2561,USA,Male
1983,Chemistry,Winner2562,Japan,Male
1984,Physics,Winner2563,Japan,Female
1985,Economics,Winner2564,Brazil,Male
1986,Economics,Winner2565,USA,Female
1987,Physics,Winner2566,USA,Male
1988,Medicine,Winner2567,Israel,Female
1989,Physics,Winner2568,Canada,Female
1990,Economics,Winner2569,UK,Female
1991,Economics,Winner2570,France,Male
1992,Physics,Winner2571,Israel,Male
1993,Peace,Winner2572,Israel,Female
1994,Literature,Winner2573,UK,Male
1995,Peace,Winner2574,UK,Female
1996,Medicine,Winner2575,Israel,Female
1997,Economics,Winner2576,Germany,Female
1998,Chemistry,Winner2577,France,Male
1999,Chemistry,Winner2578,Germany,Female
2000,Literature,Winner2579,Canada,Female
2001,Peace,Winner2580,USA,Female
2002,Peace,Winner2581,India,Male
2003,Medicine,Winner2582,Brazil,Female
2004,Literature,Winner2583,Germany,Female
2005,Chemistry,Winner2584,India,Female
2006,Economics,Winner2585,India,Female
2007,Physics,Winner2586,Israel,Male
2008,Economics,Winner2587,USA,Male
2009,Medicine,Winner2588,Brazil,Female
2010,Medicine,Winner2589,India,Male
2011,Peace,Winner2590,Germany,Female
2012,Literature,Winner2591,USA,Female
2013,Medicine,Winner2592,Japan,Male
2014,Chemistry,Winner2593,Japan,Male
2015,Chemistry,Winner2594,Kenya,Female
2016,Economics,Winner2595,Canada,Male
2017,Medicine,Winner2596,UK,Female
2018,Literature,Winner2597,Canada,Female
2019,Economics,Winner2598,Canada,Male
2020,Chemistry,Winner2599,Japan,Male
2021,Medicine,Winner2600,Canada,Female
2022,Literature,Winner2601,USA,Male
2023,Economics,Winner2602,France,Female
2024,Economics,Winner2603,France,Male
1901,Literature,Winner2604,Germany,Female
1902,Medicine,Winner2605,Israel,Male
1903,Physics,Winner2606,France,Male
1904,Peace,Winner2607,France,Female
1905,Medicine,Winner2608,Kenya,Female
1906,Economics,Winner2609,France,Female
1907,Chemistry,Winner2610,Israel,Female
1908,Medicine,Winner2611,Germany,Male
1909,Literature,Winner2612,India,Male
1910,Literature,Winner2613,Canada,Male
1911,Physics,Winner2614,USA,Male
1912,Physics,Winner2615,Kenya,Male
1913,Medicine,Winner2616,France,Male
1914,Literature,Winner2617,Israel,Female
1915,Peace,Winner2618,Japan,Male
1916,Physics,Winner2619,India,Male
1917,Peace,Winner2620,UK,Male
1918,Economics,Winner2621,Brazil,Female
1919,Literature,Winner2622,Kenya,Male
1920,Chemistry,Winner2623,Germany,Male
1921,Medicine,Winner2624,Japan,Female
1922,Literature,Winner2625,France,Female
1923,Chemistry,Winner2626,Israel,Male
1924,Medicine,Winner2627,Germany,Female
1925,Chemistry,Winner2628,Canada,Male
1926,Physics,Winner2629,Japan,Female
1927,Chemistry,Winner2630,Israel,Female
1928,Chemistry,Winner2631,India,Female
1929,Physics,Winner2632,USA,Female
1930,Chemistry,Winner2633,India,Female
1931,Economics,Winner2634,Germany,Female
1932,Economics,Winner2635,Canada,Female
1933,Physics,Winner2636,UK,Male
1934,Physics,Winner2637,India,Male
1935,Literature,Winner2638,India,Male
1936,Physics,Winner2639,Japan,Female
1937,Medicine,Winner2640,Canada,Female
1938,Chemistry,Winner2641,Brazil,Male
1939,Peace,Winner2642,France,Female
1940,Chemistry,Winner2643,Brazil,Female
1941,Medicine,Winner2644,Kenya,Male
1942,Physics,Winner2645,India,Female
1943,Chemistry,Winner2646,Japan,Male
1944,Medicine,Winner2647,USA,Male
1945,Literature,Winner2648,Japan,Female
1946,Literature,Winner2649,Japan,Female
1947,Peace,Winner2650,Japan,Female
1948,Literature,Winner2651,France,Female
1949,Economics,Winner2652,Kenya,Male
1950,Peace,Winner2653,Kenya,Male
1951,Chemistry,Winner2654,France,Male
1952,Chemistry,Winner2655,France,Male
1953,Literature,Winner2656,Japan,Male
1954,Economics,Winner2657,Kenya,Female
1955,Physics,Winner2658,Kenya,Male
1956,Literature,Winner2659,India,Female
1957,Literature,Winner2660,Kenya,Male
1958,Economics,Winner2661,France,Male
1959,Medicine,Winner2662,UK,Male
1960,Medicine,Winner2663,France,Male
1961,Economics,Winner2664,Brazil,Female
1962,Peace,Winner2665,Israel,Male
1963,Peace,Winner2666,USA,Male
1964,Literature,Winner2667,UK,Male
1965,Literature,Winner2668,UK,Female
1966,Physics,Winner2669,Japan,Male
1967,Literature,Winner2670,India,Male
1968,Medicine,Winner2671,France,Male
1969,Physics,Winner2672,Kenya,Female
1970,Literature,Winner2673,Japan,Male
1971,Medicine,Winner2674,USA,Female
1972,Medicine,Winner2675,Israel,Male
1973,Chemistry,Winner2676,USA,Female
1974,Medicine,Winner2677,USA,Male
1975,Peace,Winner2678,Israel,Female
1976,Physics,Winner2679,Canada,Female
1977,Chemistry,Winner2680,Germany,Female
1978,Physics,Winner2681,USA,Male
1979,Chemistry,Winner2682,Canada,Female
1980,Medicine,Winner2683,France,Male
1981,Medicine,Winner2684,Kenya,Female
1982,Economics,Winner2685,Japan,Male
1983,Medicine,Winner2686,UK,Female
1984,Peace,Winner2687,Germany,Female
1985,Literature,Winner2688,Canada,Female
1986,Medicine,Winner2689,Israel,Female
1987,Physics,Winner2690,Canada,Female
1988,Peace,Winner2691,France,Female
1989,Economics,Winner2692,Canada,Male
1990,Physics,Winner2693,Brazil,Female
1991,Literature,Winner2694,Germany,Male
1992,Literature,Winner2695,Brazil,Male
1993,Medicine,Winner2696,Kenya,Female
1994,Physics,Winner2697,Kenya,Female
1995,Chemistry,Winner2698,France,Female
1996,Chemistry,Winner2699,Brazil,Female
1997,Medicine,Winner2700,Israel,Male
1998,Peace,Winner2701,UK,Male
1999,Peace,Winner2702,UK,Female
2000,Literature,Winner2703,UK,Female
2001,Economics,Winner2704,Israel,Female
2002,Medicine,Winner2705,Japan,Male
2003,Peace,Winner2706,USA,Male
2004,Economics,Winner2707,Kenya,Male
2005,Chemistry,Winner2708,Canada,Male
2006,Physics,Winner2709,Canada,Female
2007,Medicine,Winner2710,Israel,Female
2008,Economics,Winner2711,Kenya,Female
2009,Medicine,Winner2712,France,Male
2010,Chemistry,Winner2713,UK,Female
2011,Economics,Winner2714,UK,Female
2012,Peace,Winner2715,USA,Male
2013,Literature,Winner2716,UK,Male
2014,Chemistry,Winner2717,Kenya,Female
2015,Economics,Winner2718,Canada,Female
2016,Medicine,Winner2719,Israel,Female
2017,Economics,Winner2720,Canada,Female
2018,Physics,Winner2721,France,Male
2019,Physics,Winner2722,Germany,Male
2020,Physics,Winner2723,Germany,Male
2021,Chemistry,Winner2724,Kenya,Male
2022,Economics,Winner2725,Germany,Female
2023,Economics,Winner2726,Brazil,Male
2024,Physics,Winner2727,Japan,Female
1901,Chemistry,Winner2728,Kenya,Female
1902,Physics,Winner2729,UK,Male
1903,Chemistry,Winner2730,Kenya,Female
1904,Literature,Winner2731,USA,Female
1905,Peace,Winner2732,Germany,Male
1906,Medicine,Winner2733,Israel,Female
1907,Physics,Winner2734,India,Male
1908,Physics,Winner2735,Canada,Female
1909,Literature,Winner2736,Israel,Female
1910,Physics,Winner2737,Kenya,Female
1911,Literature,Winner2738,Brazil,Female
1912,Chemistry,Winner2739,USA,Male
1913,Literature,Winner2740,Israel,Female
1914,Peace,Winner2741,UK,Female
1915,Economics,Winner2742,Canada,Female
1916,Physics,Winner2743,Kenya,Female
1917,Literature,Winner2744,Canada,Male
1918,Chemistry,Winner2745,Japan,Male
1919,Literature,Winner2746,India,Female
1920,Chemistry,Winner2747,Brazil,Male
1921,Peace,Winner2748,India,Female
1922,Chemistry,Winner2749,Japan,Female
1923,Literature,Winner2750,India,Female
1924,Chemistry,Winner2751,Israel,Male
1925,Medicine,Winner2752,UK,Female
1926,Chemistry,Winner2753,France,Male
1927,Chemistry,Winner2754,Israel,Female
1928,Physics,Winner2755,Canada,Female
1929,Medicine,Winner2756,Germany,Male
1930,Peace,Winner2757,USA,Male
1931,Medicine,Winner2758,Japan,Female
1932,Economics,Winner2759,France,Male
1933,Peace,Winner2760,USA,Male
1934,Medicine,Winner2761,Canada,Male
1935,Peace,Winner2762,Germany,Male
1936,Peace,Winner2763,Germany,Female
1937,Medicine,Winner2764,India,Female
1938,Physics,Winner2765,Brazil,Female
1939,Chemistry,Winner2766,Brazil,Male
1940,Economics,Winner2767,USA,Female
1941,Literature,Winner2768,UK,Male
1942,Peace,Winner2769,Israel,Male
1943,Peace,Winner2770,USA,Male
1944,Chemistry,Winner2771,UK,Male
1945,Medicine,Winner2772,France,Female
1946,Economics,Winner2773,Kenya,Female
1947,Economics,Winner2774,UK,Male
1948,Economics,Winner2775,India,Female
1949,Chemistry,Winner2776,UK,Male
1950,Literature,Winner2777,Canada,Male
1951,Chemistry,Winner2778,Kenya,Female
1952,Medicine,Winner2779,Brazil,Male
1953,Physics,Winner2780,Japan,Female
1954,Economics,Winner2781,Canada,Female
1955,Economics,Winner2782,Germany,Male
1956,Peace,Winner2783,Canada,Male
1957,Chemistry,Winner2784,Canada,Female
1958,Literature,Winner2785,Kenya,Female
1959,Physics,Winner2786,Kenya,Male
1960,Physics,Winner2787,Brazil,Male
1961,Physics,Winner2788,India,Female
1962,Literature,Winner2789,France,Female
1963,Physics,Winner2790,Canada,Male
1964,Economics,Winner2791,France,Male
1965,Economics,Winner2792,Brazil,Female
1966,Literature,Winner2793,Canada,Female
1967,Economics,Winner2794,India,Female
1968,Physics,Winner2795,Japan,Male
1969,Economics,Winner2796,Canada,Female
1970,Economics,Winner2797,Germany,Female
1971,Economics,Winner2798,India,Female
1972,Chemistry,Winner2799,Japan,Male
1973,Physics,Winner2800,Brazil,Female
1974,Literature,Winner2801,France,Female
1975,Chemistry,Winner2802,UK,Female
1976,Peace,Winner2803,India,Male
1977,Physics,Winner2804,USA,Female
1978,Chemistry,Winner2805,Japan,Female
1979,Peace,Winner2806,UK,Male
1980,Medicine,Winner2807,Japan,Female
1981,Physics,Winner2808,USA,Male
1982,Literature,Winner2809,Japan,Male
1983,Literature,Winner2810,India,Male
1984,Economics,Winner2811,Israel,Male
1985,Medicine,Winner2812,Japan,Female
1986,Economics,Winner2813,Israel,Male
1987,Economics,Winner2814,Canada,Male
1988,Physics,Winner2815,India,Male
1989,Medicine,Winner2816,Kenya,Male
1990,Chemistry,Winner2817,Canada,Female
1991,Physics,Winner2818,UK,Male
1992,Literature,Winner2819,France,Female
1993,Chemistry,Winner2820,Kenya,Male
1994,Medicine,Winner2821,Brazil,Female
1995,Peace,Winner2822,Brazil,Female
1996,Medicine,Winner2823,Israel,Female
1997,Economics,Winner2824,Canada,Female
1998,Economics,Winner2825,Kenya,Female
1999,Chemistry,Winner2826,France,Male
2000,Literature,Winner2827,Kenya,Male
2001,Economics,Winner2828,Brazil,Male
2002,Economics,Winner2829,Germany,Female
2003,Literature,Winner2830,USA,Male
2004,Peace,Winner2831,India,Male
2005,Peace,Winner2832,Canada,Male
2006,Physics,Winner2833,India,Female
2007,Physics,Winner2834,Brazil,Male
2008,Physics,Winner2835,India,Female
2009,Medicine,Winner2836,Japan,Female
2010,Literature,Winner2837,USA,Male
2011,Chemistry,Winner2838,Israel,Female
2012,Physics,Winner2839,Japan,Female
2013,Chemistry,Winner2840,France,Female
2014,Physics,Winner2841,UK,Female
2015,Physics,Winner2842,USA,Female
2016,Literature,Winner2843,Israel,Female
2017,Peace,Winner2844,Kenya,Female
2018,Literature,Winner2845,Kenya,Male
2019,Chemistry,Winner2846,Brazil,Female
2020,Literature,Winner2847,Kenya,Male
2021,Economics,Winner2848,India,Male
2022,Peace,Winner2849,Israel,Female
2023,Literature,Winner2850,Germany,Female
2024,Medicine,Winner2851,Brazil,Male
1901,Economics,Winner2852,Kenya,Female
1902,Economics,Winner2853,UK,Male
1903,Economics,Winner2854,USA,Female
1904,Peace,Winner2855,UK,Male
1905,Chemistry,Winner2856,Israel,Male
1906,Peace,Winner2857,Brazil,Male
1907,Literature,Winner2858,Brazil,Male
1908,Physics,Winner2859,Brazil,Male
1909,Physics,Winner2860,Japan,Male
1910,Chemistry,Winner2861,Israel,Female
1911,Physics,Winner2862,Brazil,Female
1912,Literature,Winner2863,Israel,Male
1913,Literature,Winner2864,USA,Female
1914,Literature,Winner2865,France,Female
1915,Physics,Winner2866,Brazil,Female
1916,Literature,Winner2867,Japan,Male
1917,Physics,Winner2868,UK,Male
1918,Medicine,Winner2869,France,Male
1919,Medicine,Winner2870,UK,Male
1920,Medicine,Winner2871,Canada,Male
1921,Physics,Winner2872,Israel,Female
1922,Chemistry,Winner2873,USA,Male
1923,Medicine,Winner2874,Canada,Male
1924,Medicine,Winner2875,France,Female
1925,Medicine,Winner2876,Japan,Female
1926,Physics,Winner2877,USA,Male
1927,Chemistry,Winner2878,Israel,Male
1928,Literature,Winner2879,Brazil,Female
1929,Physics,Winner2880,Japan,Male
1930,Medicine,Winner2881,Kenya,Female
1931,Physics,Winner2882,Kenya,Male
1932,Literature,Winner2883,Germany,Male
1933,Medicine,Winner2884,Brazil,Male
1934,Chemistry,Winner2885,Brazil,Male
1935,Medicine,Winner2886,Israel,Female
1936,Literature,Winner2887,UK,Male
1937,Chemistry,Winner2888,India,Male
1938,Chemistry,Winner2889,Brazil,Female
1939,Peace,Winner2890,Kenya,Male
1940,Physics,Winner2891,Kenya,Female
1941,Economics,Winner2892,France,Male
1942,Physics,Winner2893,Kenya,Female
1943,Peace,Winner2894,Japan,Female
1944,Medicine,Winner2895,Germany,Female
1945,Physics,Winner2896,France,Male
1946,Medicine,Winner2897,UK,Female
1947,Economics,Winner2898,UK,Male
1948,Economics,Winner2899,Brazil,Female
1949,Literature,Winner2900,Germany,Female
1950,Economics,Winner2901,India,Female
1951,Economics,Winner2902,Kenya,Female
1952,Chemistry,Winner2903,India,Female
1953,Chemistry,Winner2904,Kenya,Female
1954,Physics,Winner2905,France,Male
1955,Peace,Winner2906,Kenya,Male
1956,Physics,Winner2907,France,Female
1957,Peace,Winner2908,Kenya,Female
1958,Peace,Winner2909,UK,Male
1959,Peace,Winner2910,USA,Female
1960,Economics,Winner2911,UK,Female
1961,Literature,Winner2912,Israel,Female
1962,Literature,Winner2913,France,Male
1963,Physics,Winner2914,Kenya,Female
1964,Chemistry,Winner2915,Kenya,Male
1965,Chemistry,Winner2916,USA,Female
1966,Economics,Winner2917,India,Male
1967,Physics,Winner2918,Israel,Female
1968,Economics,Winner2919,Germany,Male
1969,Literature,Winner2920,India,Male
1970,Medicine,Winner2921,Kenya,Male
1971,Physics,Winner2922,Germany,Female
1972,Physics,Winner2923,Japan,Female
1973,Chemistry,Winner2924,Brazil,Male
1974,Economics,Winner2925,Israel,Male
1975,Physics,Winner2926,Israel,Male
1976,Economics,Winner2927,UK,Male
1977,Medicine,Winner2928,Israel,Male
1978,Peace,Winner2929,Japan,Male
1979,Economics,Winner2930,USA,Female
1980,Economics,Winner2931,Brazil,Female
1981,Physics,Winner2932,Canada,Male
1982,Medicine,Winner2933,Canada,Female
1983,Medicine,Winner2934,UK,Female
1984,Literature,Winner2935,India,Male
1985,Economics,Winner2936,Germany,Male
1986,Medicine,Winner2937,Canada,Female
1987,Medicine,Winner2938,USA,Female
1988,Chemistry,Winner2939,India,Male
1989,Peace,Winner2940,USA,Male
1990,Economics,Winner2941,Canada,Male
1991,Chemistry,Winner2942,Germany,Male
1992,Medicine,Winner2943,Japan,Male
1993,Economics,Winner2944,UK,Male
1994,Literature,Winner2945,Canada,Male
1995,Peace,Winner2946,India,Female
1996,Chemistry,Winner2947,UK,Female
1997,Chemistry,Winner2948,India,Male
1998,Medicine,Winner2949,Brazil,Male
1999,Physics,Winner2950,Israel,Female
2000,Physics,Winner2951,Kenya,Male
2001,Physics,Winner2952,USA,Male
2002,Literature,Winner2953,India,Male
2003,Chemistry,Winner2954,USA,Female
2004,Physics,Winner2955,Japan,Female
2005,Physics,Winner2956,UK,Male
2006,Peace,Winner2957,USA,Female
2007,Literature,Winner2958,Canada,Male
2008,Peace,Winner2959,Canada,Male
2009,Peace,Winner2960,Israel,Male
2010,Literature,Winner2961,Canada,Female
2011,Literature,Winner2962,Israel,Male
2012,Medicine,Winner2963,USA,Female
2013,Peace,Winner2964,India,Male
2014,Physics,Winner2965,UK,Male
2015,Peace,Winner2966,UK,Male
2016,Peace,Winner2967,France,Female
2017,Medicine,Winner2968,Canada,Female
2018,Economics,Winner2969,Israel,Female
